date,city_name,lat,lon,temp_mean,humidity_mean,temp_min,temp_max,1_7_day_avg_temp,8_14_day_avg_temp,1_7_day_avg_humidity,8_14_day_avg_humidity,percent_change_in_temp,percent_change_in_humidity
1/24/2020,Sao Paulo,-23.55052,-46.633309,19.57,85.76,17,25,20.77,24.49,80.46,77,15.19,-4.49
1/25/2020,Sao Paulo,-23.55052,-46.633309,20.84,77.33,16,27.78,20.66,23.69,80.31,78.7,12.79,-2.05
1/26/2020,Sao Paulo,-23.55052,-46.633309,22.46,63.88,14,31.11,20.8,22.72,79.68,80.26,8.45,0.72
1/27/2020,Sao Paulo,-23.55052,-46.633309,23.7,47.5,13,32.78,20.97,22.28,77.2,79.78,5.88,3.23
1/28/2020,Sao Paulo,-23.55052,-46.633309,23.87,60.77,16.33,33,21.25,22.22,72.94,79.07,4.37,7.75
1/29/2020,Sao Paulo,-23.55052,-46.633309,24.42,74.29,19,32,21.63,22.11,71.12,78.52,2.17,9.42
1/30/2020,Sao Paulo,-23.55052,-46.633309,25.33,72.12,21,32.78,22.11,21.62,70.59,79.43,-2.27,11.13
1/31/2020,Sao Paulo,-23.55052,-46.633309,24.86,74.79,21,34,22.88,20.77,68.81,80.46,-10.16,14.48
2/1/2020,Sao Paulo,-23.55052,-46.633309,23.55,85.46,20.4,29,23.64,20.66,67.24,80.31,-14.42,16.27
2/2/2020,Sao Paulo,-23.55052,-46.633309,22.59,85.12,19.73,28,24.03,20.8,68.4,79.68,-15.53,14.16
2/3/2020,Sao Paulo,-23.55052,-46.633309,21.31,89.85,19,26,24.05,20.97,71.44,77.2,-14.69,7.46
2/4/2020,Sao Paulo,-23.55052,-46.633309,21.54,85.74,18.89,27.22,23.7,21.25,77.49,72.94,-11.53,-6.24
2/5/2020,Sao Paulo,-23.55052,-46.633309,23.1,82.82,20.27,30,23.37,21.63,81.05,71.12,-8.04,-13.96
2/6/2020,Sao Paulo,-23.55052,-46.633309,22.95,84.17,19.59,29.44,23.18,22.11,82.27,70.59,-4.84,-16.55
2/7/2020,Sao Paulo,-23.55052,-46.633309,23.41,76.5,19.66,30.56,22.84,22.88,83.99,68.81,0.17,-22.06
2/8/2020,Sao Paulo,-23.55052,-46.633309,24.32,70.64,19.44,31.11,22.64,23.64,84.24,67.24,4.23,-25.28
2/9/2020,Sao Paulo,-23.55052,-46.633309,24.23,71.81,20,32.22,22.75,24.03,82.12,68.4,5.33,-20.06
2/10/2020,Sao Paulo,-23.55052,-46.633309,20.64,93,18,23.33,22.98,24.05,80.22,71.44,4.45,-12.29
2/11/2020,Sao Paulo,-23.55052,-46.633309,18.6,86.38,16,24,22.88,23.7,80.67,77.49,3.46,-4.1
2/12/2020,Sao Paulo,-23.55052,-46.633309,19.08,85.04,16.6,23.89,22.46,23.37,80.76,81.05,3.89,0.36
2/13/2020,Sao Paulo,-23.55052,-46.633309,20.84,79.54,15.75,26.11,21.89,23.18,81.08,82.27,5.57,1.45
2/14/2020,Sao Paulo,-23.55052,-46.633309,21.28,78.92,16,27.78,21.59,22.84,80.42,83.99,5.47,4.25
2/15/2020,Sao Paulo,-23.55052,-46.633309,23.36,73,17.11,33,21.28,22.64,80.76,84.24,6.01,4.13
2/16/2020,Sao Paulo,-23.55052,-46.633309,24.04,77.69,19,32,21.15,22.75,81.1,82.12,7.03,1.24
2/17/2020,Sao Paulo,-23.55052,-46.633309,24.64,76.88,19.64,31.67,21.12,22.98,81.94,80.22,8.09,-2.14
2/18/2020,Sao Paulo,-23.55052,-46.633309,25.82,75.5,20,32.78,21.69,22.88,79.64,80.67,5.2,1.28
2/19/2020,Sao Paulo,-23.55052,-46.633309,25.29,76.42,21,32,22.72,22.46,78.08,80.76,-1.16,3.32
2/20/2020,Sao Paulo,-23.55052,-46.633309,24.93,77.08,20.57,32,23.61,21.89,76.85,81.08,-7.86,5.22
2/21/2020,Sao Paulo,-23.55052,-46.633309,22.27,85.11,19.98,26,24.19,21.59,76.5,80.42,-12.04,4.87
2/22/2020,Sao Paulo,-23.55052,-46.633309,19.42,85.46,16.3,22,24.34,21.28,77.38,80.76,-14.38,4.19
2/23/2020,Sao Paulo,-23.55052,-46.633309,18.69,79.25,14.81,25,23.77,21.15,79.16,81.1,-12.39,2.39
2/24/2020,Sao Paulo,-23.55052,-46.633309,20.79,79.77,16.66,27,23.01,21.12,79.39,81.94,-8.95,3.11
2/25/2020,Sao Paulo,-23.55052,-46.633309,22.91,82.04,18.72,29.31,22.46,21.69,79.8,79.64,-3.55,-0.2
2/26/2020,Sao Paulo,-23.55052,-46.633309,22.55,88.28,20,30,22.04,22.72,80.73,78.08,2.99,-3.39
2/27/2020,Sao Paulo,-23.55052,-46.633309,18.64,87.36,15.92,23.33,21.65,23.61,82.43,76.85,8.3,-7.26
2/28/2020,Sao Paulo,-23.55052,-46.633309,18.57,82.39,15.69,26,20.75,24.19,83.9,76.5,14.22,-9.67
2/29/2020,Sao Paulo,-23.55052,-46.633309,20.47,85.96,16.92,25.56,20.22,24.34,83.51,77.38,16.93,-7.92
3/1/2020,Sao Paulo,-23.55052,-46.633309,19.5,85.5,16.68,24,20.37,23.77,83.58,79.16,14.3,-5.58
3/2/2020,Sao Paulo,-23.55052,-46.633309,19.61,85.81,17,26,20.49,23.01,84.47,79.39,10.95,-6.4
3/3/2020,Sao Paulo,-23.55052,-46.633309,19.17,85.53,16.57,24.44,20.32,22.46,85.33,79.8,9.53,-6.93
3/4/2020,Sao Paulo,-23.55052,-46.633309,19.61,79.08,15.29,26.11,19.79,22.04,85.83,80.73,10.21,-6.32
3/5/2020,Sao Paulo,-23.55052,-46.633309,19.74,75.79,13.98,26.11,19.37,21.65,84.52,82.43,10.53,-2.54
3/6/2020,Sao Paulo,-23.55052,-46.633309,19.97,69.75,14,27.22,19.52,20.75,82.87,83.9,5.93,1.23
3/7/2020,Sao Paulo,-23.55052,-46.633309,19.99,72.12,14,27.22,19.72,20.22,81.06,83.51,2.47,2.93
3/8/2020,Sao Paulo,-23.55052,-46.633309,20.08,83.69,14.72,27.22,19.66,20.37,79.08,83.58,3.49,5.38
3/9/2020,Sao Paulo,-23.55052,-46.633309,21.9,75.79,16.79,28,19.74,20.49,78.82,84.47,3.66,6.69
3/10/2020,Sao Paulo,-23.55052,-46.633309,22.66,72.5,16.09,30,20.07,20.32,77.39,85.33,1.23,9.31
3/11/2020,Sao Paulo,-23.55052,-46.633309,22.58,74.29,16.56,29,20.56,19.79,75.53,85.83,-3.89,12
3/12/2020,Sao Paulo,-23.55052,-46.633309,22.61,71.46,17.48,30,20.99,19.37,74.85,84.52,-8.36,11.44
3/13/2020,Sao Paulo,-23.55052,-46.633309,22.58,72.92,17,31,21.4,19.52,74.23,82.87,-9.63,10.43
3/14/2020,Sao Paulo,-23.55052,-46.633309,23.65,70.92,17.96,31.11,21.77,19.72,74.68,81.06,-10.4,7.87
3/15/2020,Sao Paulo,-23.55052,-46.633309,24.69,68.88,18.63,32,22.29,19.66,74.51,79.08,-13.38,5.78
3/16/2020,Sao Paulo,-23.55052,-46.633309,25.03,65.33,20,31.11,22.95,19.74,72.39,78.82,-16.26,8.16
3/17/2020,Sao Paulo,-23.55052,-46.633309,23.35,73.12,19.89,30,23.4,20.07,70.9,77.39,-16.59,8.39
3/18/2020,Sao Paulo,-23.55052,-46.633309,23.56,73.72,19,32,23.5,20.56,70.99,75.53,-14.3,6.01
3/19/2020,Sao Paulo,-23.55052,-46.633309,24.5,76.75,20.67,30.56,23.64,20.99,70.91,74.85,-12.63,5.26
3/20/2020,Sao Paulo,-23.55052,-46.633309,23.37,77.12,20,28,23.91,21.4,71.66,74.23,-11.73,3.46
3/21/2020,Sao Paulo,-23.55052,-46.633309,20.91,78.42,18.45,27.22,24.02,21.77,72.26,74.68,-10.34,3.24
3/22/2020,Sao Paulo,-23.55052,-46.633309,20.75,72.71,15.8,28,23.63,22.29,73.33,74.51,-6.01,1.58
3/23/2020,Sao Paulo,-23.55052,-46.633309,20.67,67.25,14.81,28,23.07,22.95,73.88,72.39,-0.52,-2.06
3/24/2020,Sao Paulo,-23.55052,-46.633309,20.03,71.58,14,27.22,22.44,23.4,74.16,70.9,4.1,-4.6
3/25/2020,Sao Paulo,-23.55052,-46.633309,20.02,70.92,14.86,27.22,21.97,23.5,73.94,70.99,6.51,-4.16
3/26/2020,Sao Paulo,-23.55052,-46.633309,19.68,68.67,12,27,21.46,23.64,73.54,70.91,9.22,-3.71
3/27/2020,Sao Paulo,-23.55052,-46.633309,20.33,68.17,13.48,28,20.78,23.91,72.38,71.66,13.09,-1
3/28/2020,Sao Paulo,-23.55052,-46.633309,21.92,72.96,15.61,29,20.34,24.02,71.1,72.26,15.32,1.61
3/29/2020,Sao Paulo,-23.55052,-46.633309,22.58,76.5,18,28.33,20.49,23.63,70.32,73.33,13.29,4.1
3/30/2020,Sao Paulo,-23.55052,-46.633309,22.1,75.54,18,28.33,20.75,23.07,70.86,73.88,10.06,4.09
3/31/2020,Sao Paulo,-23.55052,-46.633309,21.62,76.83,17.24,28,20.95,22.44,72.05,74.16,6.64,2.85
4/1/2020,Sao Paulo,-23.55052,-46.633309,21.62,75.96,16,28,21.18,21.97,72.8,73.94,3.6,1.54
4/2/2020,Sao Paulo,-23.55052,-46.633309,23.92,70.54,18,31.11,21.41,21.46,73.52,73.54,0.23,0.03
4/3/2020,Sao Paulo,-23.55052,-46.633309,23.45,66.5,18.3,28,22.01,20.78,73.79,72.38,-5.92,-1.95
4/4/2020,Sao Paulo,-23.55052,-46.633309,19.98,67,13.14,27,22.46,20.34,73.55,71.1,-10.42,-3.45
4/5/2020,Sao Paulo,-23.55052,-46.633309,20.33,70.92,13.76,28.89,22.18,20.49,72.7,70.32,-8.25,-3.38
4/6/2020,Sao Paulo,-23.55052,-46.633309,22.43,68.92,14.92,31,21.86,20.75,71.9,70.86,-5.35,-1.47
4/7/2020,Sao Paulo,-23.55052,-46.633309,21.2,78.75,18,26.11,21.91,20.95,70.95,72.05,-4.58,1.53
4/8/2020,Sao Paulo,-23.55052,-46.633309,18.4,84.52,15.56,23,21.85,21.18,71.23,72.8,-3.16,2.16
4/9/2020,Sao Paulo,-23.55052,-46.633309,17.76,69.58,11,25,21.39,21.41,72.45,73.52,0.09,1.46
4/10/2020,Sao Paulo,-23.55052,-46.633309,17.95,69.92,12.43,25,20.51,22.01,72.31,73.79,6.82,2.01
4/11/2020,Sao Paulo,-23.55052,-46.633309,18.25,73.04,13.86,23.89,19.72,22.46,72.8,73.55,12.2,1.02
4/12/2020,Sao Paulo,-23.55052,-46.633309,18.82,72.08,14.01,26.11,19.47,22.18,73.66,72.7,12.22,-1.32
4/13/2020,Sao Paulo,-23.55052,-46.633309,18.96,72.67,12.07,26.11,19.26,21.86,73.83,71.9,11.89,-2.68
4/14/2020,Sao Paulo,-23.55052,-46.633309,19.79,77.54,15.43,26.67,18.76,21.91,74.37,70.95,14.38,-4.82
4/15/2020,Sao Paulo,-23.55052,-46.633309,20.71,69.62,16,26,18.56,21.85,74.19,71.23,15.06,-4.16
4/16/2020,Sao Paulo,-23.55052,-46.633309,20,73.42,13.12,27,18.89,21.39,72.06,72.45,11.69,0.54
4/17/2020,Sao Paulo,-23.55052,-46.633309,18.13,78.38,13,25,19.21,20.51,72.61,72.31,6.34,-0.41
4/18/2020,Sao Paulo,-23.55052,-46.633309,18,78.04,12.89,24,19.24,19.72,73.82,72.8,2.43,-1.4
4/19/2020,Sao Paulo,-23.55052,-46.633309,18.87,73.96,13.74,26.11,19.2,19.47,74.54,73.66,1.39,-1.19
4/20/2020,Sao Paulo,-23.55052,-46.633309,19.18,73.88,13,26,19.21,19.26,74.8,73.83,0.26,-1.31
4/21/2020,Sao Paulo,-23.55052,-46.633309,19.17,74.29,12.89,26.11,19.24,18.76,74.98,74.37,-2.56,-0.82
4/22/2020,Sao Paulo,-23.55052,-46.633309,18.86,76,13,25,19.15,18.56,74.51,74.19,-3.18,-0.43
4/23/2020,Sao Paulo,-23.55052,-46.633309,19.26,75.96,13.33,25.27,18.89,18.89,75.42,72.06,0,-4.66
4/24/2020,Sao Paulo,-23.55052,-46.633309,20.31,74.08,14.26,27.22,18.78,19.21,75.79,72.61,2.24,-4.38
4/25/2020,Sao Paulo,-23.55052,-46.633309,21.17,67.29,15.54,28.33,19.09,19.24,75.17,73.82,0.78,-1.83
4/26/2020,Sao Paulo,-23.55052,-46.633309,20.89,58.62,13,28,19.55,19.2,73.64,74.54,-1.82,1.21
4/27/2020,Sao Paulo,-23.55052,-46.633309,19.53,73.33,13.79,27.22,19.83,19.21,71.45,74.8,-3.23,4.48
4/28/2020,Sao Paulo,-23.55052,-46.633309,20,67.25,13.92,27.22,19.88,19.24,71.37,74.98,-3.33,4.81
4/29/2020,Sao Paulo,-23.55052,-46.633309,20.1,65.21,14,27,20,19.15,70.36,74.51,-4.44,5.57
4/30/2020,Sao Paulo,-23.55052,-46.633309,20.64,62.46,13,31.11,20.18,18.89,68.82,75.42,-6.83,8.75
5/1/2020,Sao Paulo,-23.55052,-46.633309,20.29,70.24,13,28,20.38,18.78,66.89,75.79,-8.52,11.74
5/2/2020,Sao Paulo,-23.55052,-46.633309,20.26,75.58,15.78,28,20.37,19.09,66.34,75.17,-6.71,11.75
5/3/2020,Sao Paulo,-23.55052,-46.633309,17.45,70.08,13.48,24,20.24,19.55,67.53,73.64,-3.53,8.3
5/4/2020,Sao Paulo,-23.55052,-46.633309,17.3,71.75,10.89,25,19.75,19.83,69.16,71.45,0.4,3.21
5/5/2020,Sao Paulo,-23.55052,-46.633309,19.02,65.83,11,27.22,19.43,19.88,68.94,71.37,2.26,3.4
5/6/2020,Sao Paulo,-23.55052,-46.633309,19.8,60.79,14,27.22,19.29,20,68.74,70.36,3.55,2.3
5/7/2020,Sao Paulo,-23.55052,-46.633309,14.6,85.21,12.28,19,19.25,20.18,68.1,68.82,4.61,1.05
5/8/2020,Sao Paulo,-23.55052,-46.633309,15.21,78.75,11,21.11,18.39,20.38,71.35,66.89,9.76,-6.67
5/9/2020,Sao Paulo,-23.55052,-46.633309,16.8,70.12,10.64,25,17.66,20.37,72.57,66.34,13.3,-9.39
5/10/2020,Sao Paulo,-23.55052,-46.633309,17.19,68.5,9.86,26,17.17,20.24,71.79,67.53,15.17,-6.31
5/11/2020,Sao Paulo,-23.55052,-46.633309,18.03,59.25,10,26,17.13,19.75,71.56,69.16,13.27,-3.47
5/12/2020,Sao Paulo,-23.55052,-46.633309,18.86,61.21,9,29,17.24,19.43,69.78,68.94,11.27,-1.22
5/13/2020,Sao Paulo,-23.55052,-46.633309,19.18,61.42,11,28,17.21,19.29,69.12,68.74,10.78,-0.55
5/14/2020,Sao Paulo,-23.55052,-46.633309,18.67,73.79,15.56,22.22,17.12,19.25,69.21,68.1,11.06,-1.63
5/15/2020,Sao Paulo,-23.55052,-46.633309,15.8,85.33,13.73,21.11,17.71,18.39,67.58,71.35,3.7,5.28
5/16/2020,Sao Paulo,-23.55052,-46.633309,17.66,73.04,13.41,24,17.79,17.66,68.52,72.57,-0.74,5.58
5/17/2020,Sao Paulo,-23.55052,-46.633309,16.73,74.72,10.31,25.56,17.91,17.17,68.93,71.79,-4.31,3.98
5/18/2020,Sao Paulo,-23.55052,-46.633309,16.7,78.54,10,25,17.85,17.13,69.82,71.56,-4.2,2.43
5/19/2020,Sao Paulo,-23.55052,-46.633309,18.19,76.12,11.66,25,17.66,17.24,72.58,69.78,-2.44,-4.01
5/20/2020,Sao Paulo,-23.55052,-46.633309,19.32,73.38,14.78,26.11,17.56,17.21,74.71,69.12,-2.03,-8.09
5/21/2020,Sao Paulo,-23.55052,-46.633309,19.5,70.17,12.71,26.2,17.58,17.12,76.42,69.21,-2.69,-10.42
5/22/2020,Sao Paulo,-23.55052,-46.633309,20.75,59.33,14.44,29,17.7,17.71,75.9,67.58,0.06,-12.31
5/23/2020,Sao Paulo,-23.55052,-46.633309,20.5,72,15.56,27.78,18.41,17.79,72.19,68.52,-3.49,-5.36
5/24/2020,Sao Paulo,-23.55052,-46.633309,13.83,70.96,10.94,21,18.81,17.91,72.04,68.93,-5.03,-4.51
5/25/2020,Sao Paulo,-23.55052,-46.633309,14.62,61.79,9.88,25,18.4,17.85,71.5,69.82,-3.08,-2.41
5/26/2020,Sao Paulo,-23.55052,-46.633309,14.63,53.42,9,22.22,18.1,17.66,69.11,72.58,-2.49,4.78
5/27/2020,Sao Paulo,-23.55052,-46.633309,14.42,56.88,6.47,22.22,17.59,17.56,65.86,74.71,-0.17,11.85
5/28/2020,Sao Paulo,-23.55052,-46.633309,13.83,69.83,6,21.11,16.89,17.58,63.51,76.42,3.92,16.89
5/29/2020,Sao Paulo,-23.55052,-46.633309,15.59,71.5,7.16,25.56,16.08,17.7,63.46,75.9,9.15,16.39
5/30/2020,Sao Paulo,-23.55052,-46.633309,17.19,67.08,7,25.69,15.35,18.41,65.2,72.19,16.62,9.68
5/31/2020,Sao Paulo,-23.55052,-46.633309,17.46,55.71,8,27.22,14.87,18.81,64.49,72.04,20.95,10.48
6/1/2020,Sao Paulo,-23.55052,-46.633309,18.27,55.79,8,26,15.39,18.4,62.32,71.5,16.36,12.84
6/2/2020,Sao Paulo,-23.55052,-46.633309,16.71,84.38,12.8,21.67,15.91,18.1,61.46,69.11,12.1,11.07
6/3/2020,Sao Paulo,-23.55052,-46.633309,17.37,81.46,13.78,23,16.21,17.59,65.88,65.86,7.85,-0.03
6/4/2020,Sao Paulo,-23.55052,-46.633309,18.24,81.42,15.81,22.22,16.63,16.89,69.39,63.51,1.54,-9.26
6/5/2020,Sao Paulo,-23.55052,-46.633309,19.08,85.71,16.66,24.44,17.26,16.08,71.05,63.46,-7.34,-11.96
6/6/2020,Sao Paulo,-23.55052,-46.633309,20.31,75.21,16.79,25,17.76,15.35,73.08,65.2,-15.7,-12.09
6/7/2020,Sao Paulo,-23.55052,-46.633309,20.22,77.76,16.72,25,18.21,14.87,74.24,64.49,-22.46,-15.12
6/8/2020,Sao Paulo,-23.55052,-46.633309,20.57,76.33,12.75,27,18.6,15.39,77.39,62.32,-20.86,-24.18
6/9/2020,Sao Paulo,-23.55052,-46.633309,20.99,78.21,15.78,28.89,18.93,15.91,80.32,61.46,-18.98,-30.69
6/10/2020,Sao Paulo,-23.55052,-46.633309,21.71,73.04,16.67,28,19.54,16.21,79.44,65.88,-20.54,-20.58
6/11/2020,Sao Paulo,-23.55052,-46.633309,23.15,61.46,17.78,31,20.16,16.63,78.24,69.39,-21.23,-12.75
6/12/2020,Sao Paulo,-23.55052,-46.633309,22.04,63.04,14.77,29.03,20.86,17.26,75.39,71.05,-20.86,-6.11
6/13/2020,Sao Paulo,-23.55052,-46.633309,21.74,64,14,28.81,21.28,17.76,72.15,73.08,-19.82,1.27
6/14/2020,Sao Paulo,-23.55052,-46.633309,16.99,84.25,13.33,23,21.49,18.21,70.55,74.24,-18.01,4.97
6/15/2020,Sao Paulo,-23.55052,-46.633309,16.95,78.33,13.67,23.33,21.03,18.6,71.48,77.39,-13.06,7.64
6/16/2020,Sao Paulo,-23.55052,-46.633309,17.89,75.21,14.1,24.44,20.51,18.93,71.76,80.32,-8.35,10.66
6/17/2020,Sao Paulo,-23.55052,-46.633309,18.67,69.58,14.57,24,20.07,19.54,71.33,79.44,-2.71,10.21
6/18/2020,Sao Paulo,-23.55052,-46.633309,18.42,63.04,10,25,19.63,20.16,70.84,78.24,2.63,9.46
6/19/2020,Sao Paulo,-23.55052,-46.633309,19.71,58.33,12,30,18.96,20.86,71.06,75.39,9.11,5.74
6/20/2020,Sao Paulo,-23.55052,-46.633309,20.51,61.62,12.13,28,18.62,21.28,70.39,72.15,12.5,2.44
6/21/2020,Sao Paulo,-23.55052,-46.633309,20.97,60.88,12.95,31.11,18.45,21.49,70.05,70.55,14.15,0.71
6/22/2020,Sao Paulo,-23.55052,-46.633309,20.6,55.92,12,27.26,19.02,21.03,66.71,71.48,9.56,6.67
6/23/2020,Sao Paulo,-23.55052,-46.633309,19.77,52.17,12,26,19.54,20.51,63.51,71.76,4.73,11.5
6/24/2020,Sao Paulo,-23.55052,-46.633309,19.17,50.46,10.85,27.78,19.81,20.07,60.22,71.33,1.3,15.58
6/25/2020,Sao Paulo,-23.55052,-46.633309,20.55,59.79,11,27.47,19.88,19.63,57.49,70.84,-1.27,18.85
6/26/2020,Sao Paulo,-23.55052,-46.633309,18.49,76.42,15,24,20.18,18.96,57.02,71.06,-6.43,19.76
6/27/2020,Sao Paulo,-23.55052,-46.633309,15.15,87.97,12.18,20.56,20.01,18.62,59.61,70.39,-7.47,15.31
6/28/2020,Sao Paulo,-23.55052,-46.633309,14.02,85.69,11.67,19,19.24,18.45,63.37,70.05,-4.28,9.54
6/29/2020,Sao Paulo,-23.55052,-46.633309,15.73,79.71,12,21.67,18.25,19.02,66.92,66.71,4.05,-0.31
6/30/2020,Sao Paulo,-23.55052,-46.633309,18.34,68.67,13,28.89,17.55,19.54,70.32,63.51,10.18,-10.72
7/1/2020,Sao Paulo,-23.55052,-46.633309,19.25,57.79,12,26.11,17.35,19.81,72.67,60.22,12.42,-20.67
7/2/2020,Sao Paulo,-23.55052,-46.633309,13.79,68.54,6.71,20.56,17.36,19.88,73.72,57.49,12.68,-28.23
7/3/2020,Sao Paulo,-23.55052,-46.633309,13.65,74.17,8,20.56,16.4,20.18,74.97,57.02,18.73,-31.48
7/4/2020,Sao Paulo,-23.55052,-46.633309,16.13,66.12,9.77,24.44,15.7,20.01,74.65,59.61,21.54,-25.23
7/5/2020,Sao Paulo,-23.55052,-46.633309,18.09,73.33,11.64,28,15.84,19.24,71.53,63.37,17.67,-12.88
7/6/2020,Sao Paulo,-23.55052,-46.633309,20.3,63.67,13,27,16.43,18.25,69.76,66.92,9.97,-4.24
7/7/2020,Sao Paulo,-23.55052,-46.633309,20.54,64.46,14.23,28,17.08,17.55,67.47,70.32,2.68,4.05
7/8/2020,Sao Paulo,-23.55052,-46.633309,21.86,43.08,15,27.78,17.39,17.35,66.87,72.67,-0.23,7.98
7/9/2020,Sao Paulo,-23.55052,-46.633309,19.43,60.88,13,27.22,17.77,17.36,64.77,73.72,-2.36,12.14
7/10/2020,Sao Paulo,-23.55052,-46.633309,15.43,74.33,8,22.78,18.57,16.4,63.67,74.97,-13.23,15.07
7/11/2020,Sao Paulo,-23.55052,-46.633309,19.44,68.17,13,27.19,18.83,15.7,63.7,74.65,-19.94,14.67
7/12/2020,Sao Paulo,-23.55052,-46.633309,20.73,60.75,13,30,19.3,15.84,63.99,71.53,-21.84,10.54
7/13/2020,Sao Paulo,-23.55052,-46.633309,21.27,60.67,14,28,19.68,16.43,62.19,69.76,-19.78,10.85
7/14/2020,Sao Paulo,-23.55052,-46.633309,17.71,79.17,13.86,23.89,19.81,17.08,61.76,67.47,-15.98,8.46
7/15/2020,Sao Paulo,-23.55052,-46.633309,14.6,81.58,11.99,20,19.41,17.39,63.86,66.87,-11.62,4.5
7/16/2020,Sao Paulo,-23.55052,-46.633309,15.51,78.46,11.95,21.11,18.37,17.77,69.36,64.77,-3.38,-7.09
7/17/2020,Sao Paulo,-23.55052,-46.633309,17.31,76.42,12.19,25,17.81,18.57,71.88,63.67,4.09,-12.89
7/18/2020,Sao Paulo,-23.55052,-46.633309,18.78,71.67,13.75,24.44,18.08,18.83,72.17,63.7,3.98,-13.3
7/19/2020,Sao Paulo,-23.55052,-46.633309,18.63,68.83,12.65,24.44,17.99,19.3,72.67,63.99,6.79,-13.56
7/20/2020,Sao Paulo,-23.55052,-46.633309,18.57,62.29,11,25.62,17.69,19.68,73.83,62.19,10.11,-18.72
7/21/2020,Sao Paulo,-23.55052,-46.633309,19.47,59.17,10,28,17.3,19.81,74.06,61.76,12.67,-19.92
7/22/2020,Sao Paulo,-23.55052,-46.633309,19.83,60.79,10.65,27.22,17.55,19.41,71.2,63.86,9.58,-11.49
7/23/2020,Sao Paulo,-23.55052,-46.633309,19.8,57.46,11,27,18.3,18.37,68.23,69.36,0.38,1.63
7/24/2020,Sao Paulo,-23.55052,-46.633309,19.78,57.79,11.96,27.22,18.91,17.81,65.23,71.88,-6.18,9.25
7/25/2020,Sao Paulo,-23.55052,-46.633309,20.78,50.42,11,32.22,19.27,18.08,62.57,72.17,-6.58,13.3
7/26/2020,Sao Paulo,-23.55052,-46.633309,17.22,75.04,14.3,22,19.55,17.99,59.54,72.67,-8.67,18.07
7/27/2020,Sao Paulo,-23.55052,-46.633309,19.53,67.71,13.84,28,19.35,17.69,60.42,73.83,-9.38,18.16
7/28/2020,Sao Paulo,-23.55052,-46.633309,21.74,56.79,13,30.56,19.49,17.3,61.2,74.06,-12.66,17.36
7/29/2020,Sao Paulo,-23.55052,-46.633309,16.45,76.84,13.08,23.89,19.81,17.55,60.86,71.2,-12.88,14.52
7/30/2020,Sao Paulo,-23.55052,-46.633309,14.39,83.38,11.76,18.33,19.33,18.3,63.15,68.23,-5.63,7.45
7/31/2020,Sao Paulo,-23.55052,-46.633309,15.86,77,12.53,21.67,18.56,18.91,66.85,65.23,1.85,-2.48
8/1/2020,Sao Paulo,-23.55052,-46.633309,16.76,73.21,12.65,23,18,19.27,69.6,62.57,6.59,-11.24
8/2/2020,Sao Paulo,-23.55052,-46.633309,16.77,72.67,11,24,17.42,19.55,72.85,59.54,10.9,-22.35
8/3/2020,Sao Paulo,-23.55052,-46.633309,16.49,70.12,10.11,23,17.36,19.35,72.51,60.42,10.28,-20.01
8/4/2020,Sao Paulo,-23.55052,-46.633309,16.04,69.67,9.71,24,16.92,19.49,72.86,61.2,13.19,-19.05
8/5/2020,Sao Paulo,-23.55052,-46.633309,16.27,70.67,10,24,16.11,19.81,74.7,60.86,18.68,-22.74
8/6/2020,Sao Paulo,-23.55052,-46.633309,16.42,70,10.81,24.44,16.08,19.33,73.82,63.15,16.81,-16.9
8/7/2020,Sao Paulo,-23.55052,-46.633309,17.05,64.08,9,25.56,16.37,18.56,71.91,66.85,11.8,-7.57
8/8/2020,Sao Paulo,-23.55052,-46.633309,17.39,64.83,9,26,16.54,18,70.06,69.6,8.11,-0.66
8/9/2020,Sao Paulo,-23.55052,-46.633309,18.14,64.38,11,26.67,16.63,17.42,68.86,72.85,4.54,5.48
8/10/2020,Sao Paulo,-23.55052,-46.633309,19.42,58.17,11.6,27,16.83,17.36,67.68,72.51,3.05,6.66
8/11/2020,Sao Paulo,-23.55052,-46.633309,20.36,50.08,11,27.43,17.25,16.92,65.97,72.86,-1.95,9.46
8/12/2020,Sao Paulo,-23.55052,-46.633309,19.71,60.96,12,28.33,17.86,16.11,63.17,74.7,-10.86,15.44
8/13/2020,Sao Paulo,-23.55052,-46.633309,20.61,62.08,13,30,18.36,16.08,61.79,73.82,-14.18,16.3
8/14/2020,Sao Paulo,-23.55052,-46.633309,22.28,59.5,15.77,29.04,18.95,16.37,60.65,71.91,-15.76,15.66
8/15/2020,Sao Paulo,-23.55052,-46.633309,20.9,67.46,16.21,27.1,19.7,16.54,60,70.06,-19.11,14.36
8/16/2020,Sao Paulo,-23.55052,-46.633309,18.36,79.38,15.12,22.78,20.2,16.63,60.38,68.86,-21.47,12.31
8/17/2020,Sao Paulo,-23.55052,-46.633309,18.19,76.92,15.6,23,20.23,16.83,62.52,67.68,-20.2,7.62
8/18/2020,Sao Paulo,-23.55052,-46.633309,17.32,82.42,15,23,20.06,17.25,65.2,65.97,-16.29,1.17
8/19/2020,Sao Paulo,-23.55052,-46.633309,18.32,83.04,15,27.31,19.62,17.86,69.82,63.17,-9.85,-10.53
8/20/2020,Sao Paulo,-23.55052,-46.633309,15.54,81.6,12,21.11,19.43,18.36,72.97,61.79,-5.83,-18.09
