Comparativo Ciudades,,,,,,,,
,,,,,,,,
Fecha,País,Ciudad,Casos confirmados acumulad,Fallecidos,Población (millones),Año población,Casos millón hab,Fallecidos millón hab
20/06/2020,Perú,Lima,135227,6187,9485405,2017,14256,652
20/06/2020,Uruguay,Montevideo,571,17,1351162,2020,423,13
20/06/2020,Brasil,Sao Paulo,105591,6371,12252023,2017,8618,520
20/06/2020,Estados Unidos,New York,387936,31117,8398748,2018,46190,3705
20/06/2020,España,Madrid,71223,8416,3266126,2020,21807,2577
21/06/2020,Colombia,Bogotá,20709,482,7743955,2020,2674,62
21/06/2020,Argentina,Buenos Aires,24034,477,3075646,2020,7814,155
21/06/2020,Brasil,Brasilia,33227,423,3015268,2019,11020,140
21/06/2020,Chile,Santiago de Chile,198392,3892,7460708,2020,26592,522
31/05/2020,Ecuador,Quito,3652,288,2011388,2020,1816,143
1/06/2020,Ecuador,Quito,3652,288,2011388,2020,1816,143
21/06/2020,México,Ciudad de México,42479,4484,8985339,2015,4728,499
21/06/2020,Perú,Lima,135740,6260,9485405,2017,14310,660
21/06/2020,Uruguay,Montevideo,574,17,1351162,2020,425,13
21/06/2020,Brasil,Sao Paulo,106540,6387,12252023,2017,8696,521
21/06/2020,Estados Unidos,New York,388488,31125,8398748,2018,46255,3706
21/06/2020,España,Madrid,71248,8416,3266126,2020,21814,2577
22/06/2020,Colombia,Bogotá,21541,490,7743955,2020,2782,63
22/06/2020,Argentina,Buenos Aires,25310,499,3075646,2020,8229,162
22/06/2020,Brasil,Brasilia,34148,449,3015268,2019,11325,149
22/06/2020,Chile,Santiago de Chile,200861,3895,7460708,2020,26923,522
2/06/2020,Ecuador,Quito,3652,288,2011388,2020,1816,143
3/06/2020,Ecuador,Quito,3652,288,2011388,2020,1816,143
22/06/2020,México,Ciudad de México,42903,4552,8985339,2015,4775,507
22/06/2020,Perú,Lima,137346,6342,9485405,2017,14480,669
22/06/2020,Uruguay,Montevideo,574,17,1351162,2020,425,13
22/06/2020,Brasil,Sao Paulo,107731,6404,12252023,2017,8793,523
22/06/2020,Estados Unidos,New York,389085,31176,8398748,2018,46327,3712
22/06/2020,España,Madrid,71359,8416,3266126,2020,21848,2577
23/06/2020,Colombia,Bogotá,22409,512,7743955,2020,2894,66
23/06/2020,Argentina,Buenos Aires,26382,516,3075646,2020,8578,168
23/06/2020,Brasil,Brasilia,35368,475,3015268,2019,11730,158
23/06/2020,Chile,Santiago de Chile,203211,4065,7460708,2020,27237,545
4/06/2020,Ecuador,Quito,3652,288,2011388,2020,1816,143
5/06/2020,Ecuador,Quito,4038,310,2011388,2020,2008,154
23/06/2020,México,Ciudad de México,43596,4669,8985339,2015,4852,520
23/06/2020,Perú,Lima,138797,6426,9485405,2017,14633,677
23/06/2020,Uruguay,Montevideo,574,17,1351162,2020,425,13
23/06/2020,Brasil,Sao Paulo,110241,6583,12252023,2017,8998,537
23/06/2020,Estados Unidos,New York,389085,31232,8398748,2018,46327,3719
23/06/2020,España,Madrid,71359,8416,3266126,2020,21848,2577
24/06/2020,Colombia,Bogotá,23367,530,7743955,2020,3017,68
24/06/2020,Argentina,Buenos Aires,27859,531,3075646,2020,9058,173
24/06/2020,Brasil,Brasilia,37254,495,3015268,2019,12355,164
24/06/2020,Chile,Santiago de Chile,206246,4206,7460708,2020,27644,564
6/06/2020,Ecuador,Quito,4129,312,2011388,2020,2053,155
7/06/2020,Ecuador,Quito,4235,356,2011388,2020,2106,177
24/06/2020,México,Ciudad de México,44243,4926,8985339,2015,4924,548
24/06/2020,Perú,Lima,140415,6498,9485405,2017,14803,685
24/06/2020,Uruguay,Montevideo,575,17,1351162,2020,426,13
24/06/2020,Brasil,Sao Paulo,113261,6675,12252023,2017,9244,545
24/06/2020,Estados Unidos,New York,213348,22365,8398748,2018,25402,2663
24/06/2020,España,Madrid,71579,8417,3266126,2020,21916,2577
25/06/2020,Colombia,Bogotá,24636,545,7743955,2020,3181,70
25/06/2020,Argentina,Buenos Aires,29164,548,3075646,2020,9482,178
25/06/2020,Brasil,Brasilia,38871,509,3015268,2019,12891,169
25/06/2020,Chile,Santiago de Chile,208862,4342,7460708,2020,27995,582
8/06/2020,Ecuador,Quito,4235,313,2011388,2020,2106,156
9/06/2020,Ecuador,Quito,4235,313,2011388,2020,2106,156
25/06/2020,México,Ciudad de México,45125,5079,8985339,2015,5022,565
25/06/2020,Perú,Lima,142142,6579,9485405,2017,14985,694
25/06/2020,Uruguay,Montevideo,576,17,1351162,2020,426,13
25/06/2020,Brasil,Sao Paulo,117311,6794,12252023,2017,9575,555
25/06/2020,Estados Unidos,New York,214070,22421,8398748,2018,25488,2670
25/06/2020,España,Madrid,71632,8418,3266126,2020,21932,2577
26/06/2020,Colombia,Bogotá,25540,572,7743955,2020,3298,74
26/06/2020,Argentina,Buenos Aires,30521,562,3075646,2020,9923,183
26/06/2020,Brasil,Brasilia,41326,532,3015268,2019,13706,176
26/06/2020,Chile,Santiago de Chile,211819,4584,7460708,2020,28391,614
10/06/2020,Ecuador,Quito,4452,327,2011388,2020,2213,163
11/06/2020,Ecuador,Quito,4549,341,2011388,2020,2262,170
26/06/2020,México,Ciudad de México,45977,5175,8985339,2015,5117,576
26/06/2020,Perú,Lima,143744,6672,9485405,2017,15154,703
26/06/2020,Uruguay,Montevideo,579,17,1351162,2020,429,13
26/06/2020,Brasil,Sao Paulo,121163,6880,12252023,2017,9889,562
26/06/2020,Estados Unidos,New York,214434,22441,8398748,2018,25532,2672
26/06/2020,España,Madrid,71839,8420,3266126,2020,21995,2578
27/06/2020,Colombia,Bogotá,27118,602,7743955,2020,3502,78
27/06/2020,Argentina,Buenos Aires,31713,577,3075646,2020,10311,188
27/06/2020,Brasil,Brasilia,44905,548,3015268,2019,14893,182
27/06/2020,Chile,Santiago de Chile,214388,4711,7460708,2020,28736,631
12/06/2020,Ecuador,Quito,4549,341,2011388,2020,2262,170
13/06/2020,Ecuador,Quito,4549,341,2011388,2020,2262,170
27/06/2020,México,Ciudad de México,46610,5247,8985339,2015,5187,584
27/06/2020,Perú,Lima,144967,6751,9485405,2017,15283,712
27/06/2020,Uruguay,Montevideo,579,17,1351162,2020,429,13
27/06/2020,Brasil,Sao Paulo,124105,7003,12252023,2017,10129,572
27/06/2020,Estados Unidos,New York,214750,22470,8398748,2018,25569,2675
27/06/2020,España,Madrid,71881,8421,3266126,2020,22008,2578
28/06/2020,Colombia,Bogotá,27927,633,7743955,2020,3606,82
28/06/2020,Argentina,Buenos Aires,32806,589,3075646,2020,10666,192
28/06/2020,Brasil,Brasilia,44905,548,3015268,2019,14893,182
28/06/2020,Chile,Santiago de Chile,216896,4777,7460708,2020,29072,640
14/06/2020,Ecuador,Quito,4549,341,2011388,2020,2262,170
15/06/2020,Ecuador,Quito,4549,341,2011388,2020,2262,170
28/06/2020,México,Ciudad de México,47047,5279,8985339,2015,5236,588
28/06/2020,Perú,Lima,145687,6834,9485405,2017,15359,720
28/06/2020,Uruguay,Montevideo,580,17,1351162,2020,429,13
28/06/2020,Brasil,Sao Paulo,124105,7003,12252023,2017,10129,572
28/06/2020,Estados Unidos,New York,214750,22470,8398748,2018,25569,2675
28/06/2020,España,Madrid,71885,8421,3266126,2020,22009,2578
29/06/2020,Colombia,Bogotá,29320,658,7743955,2020,3786,85
29/06/2020,Argentina,Buenos Aires,34095,621,3075646,2020,11085,202
29/06/2020,Brasil,Brasilia,47071,559,3015268,2019,15611,185
29/06/2020,Chile,Santiago de Chile,219151,4889,7460708,2020,29374,655
16/06/2020,Ecuador,Quito,4549,341,2011388,2020,2262,170
17/06/2020,Ecuador,Quito,4549,341,2011388,2020,2262,170
29/06/2020,México,Ciudad de México,47437,5343,8985339,2015,5279,595
29/06/2020,Perú,Lima,146654,6896,9485405,2017,15461,727
29/06/2020,Uruguay,Montevideo,580,17,1351162,2020,429,13
29/06/2020,Brasil,Sao Paulo,125012,7026,12252023,2017,10203,573
29/06/2020,Estados Unidos,New York,214750,22470,8398748,2018,25569,2675
29/06/2020,España,Madrid,71950,8425,3266126,2020,22029,2580
30/06/2020,Colombia,Bogotá,30017,680,7743955,2020,3876,88
30/06/2020,Argentina,Buenos Aires,35244,635,3075646,2020,11459,206
30/06/2020,Brasil,Brasilia,49218,587,3015268,2019,16323,195
30/06/2020,Chile,Santiago de Chile,220467,4954,7460708,2020,29550,664
18/06/2020,Ecuador,Quito,4549,341,2011388,2020,2262,170
19/06/2020,Ecuador,Quito,4549,341,2011388,2020,2262,170
30/06/2020,México,Ciudad de México,48014,5417,8985339,2015,5344,603
30/06/2020,Perú,Lima,147955,6977,9485405,2017,15598,736
30/06/2020,Uruguay,Montevideo,581,17,1351162,2020,430,13
30/06/2020,Brasil,Sao Paulo,127119,7162,12252023,2017,10375,585
30/06/2020,Estados Unidos,New York,215179,23096,8398748,2018,25620,2750
30/06/2020,España,Madrid,71950,8425,3266126,2020,22029,2580
1/07/2020,Colombia,Bogotá,31417,699,7743955,2020,4057,90
1/07/2020,Argentina,Buenos Aires,36499,651,3075646,2020,11867,212
1/07/2020,Brasil,Brasilia,50676,620,3015268,2019,16806,206
1/07/2020,Chile,Santiago de Chile,221820,5055,7460708,2020,29732,678
20/06/2020,Ecuador,Quito,4549,341,2011388,2020,2262,170
21/06/2020,Ecuador,Quito,4549,341,2011388,2020,2262,170
1/07/2020,México,Ciudad de México,48568,5493,8985339,2015,5405,611
1/07/2020,Perú,Lima,149209,7041,9485405,2017,15730,742
1/07/2020,Uruguay,Montevideo,582,17,1351162,2020,431,13
1/07/2020,Brasil,Sao Paulo,129328,7258,12252023,2017,10556,592
1/07/2020,Estados Unidos,New York,215902,23123,8398748,2018,25706,2753
1/07/2020,España,Madrid,72096,8428,3266126,2020,22074,2580
2/07/2020,Colombia,Bogotá,32726,732,7743955,2020,4226,95
2/07/2020,Argentina,Buenos Aires,37847,663,3075646,2020,12305,216
2/07/2020,Brasil,Brasilia,52281,631,3015268,2019,17339,209
2/07/2020,Chile,Santiago de Chile,223892,5145,7460708,2020,30009,690
22/06/2020,Ecuador,Quito,4549,341,2011388,2020,2262,170
23/06/2020,Ecuador,Quito,5912,431,2011388,2020,2939,214
2/07/2020,México,Ciudad de México,49573,5582,8985339,2015,5517,621
2/07/2020,Perú,Lima,150317,7107,9485405,2017,15847,749
2/07/2020,Uruguay,Montevideo,583,17,1351162,2020,431,13
2/07/2020,Brasil,Sao Paulo,134984,7370,12252023,2017,11017,602
2/07/2020,Estados Unidos,New York,216362,23140,8398748,2018,25761,2755
2/07/2020,España,Madrid,72168,8439,3266126,2020,22096,2584
3/07/2020,Colombia,Bogotá,35266,797,7743955,2020,4554,103
3/07/2020,Argentina,Buenos Aires,39054,690,3075646,2020,12698,224
3/07/2020,Brasil,Brasilia,55760,671,3015268,2019,18493,223
3/07/2020,Chile,Santiago de Chile,226128,5251,7460708,2020,30309,704
24/06/2020,Ecuador,Quito,6409,440,2011388,2020,3186,219
25/06/2020,Ecuador,Quito,6171,446,2011388,2020,3068,222
3/07/2020,México,Ciudad de México,49573,5582,8985339,2015,5517,621
3/07/2020,Perú,Lima,151682,7189,9485405,2017,15991,758
3/07/2020,Uruguay,Montevideo,584,17,1351162,2020,432,13
3/07/2020,Brasil,Sao Paulo,137762,7597,12252023,2017,11244,620
3/07/2020,Estados Unidos,New York,216730,23159,8398748,2018,25805,2757
3/07/2020,España,Madrid,72168,8439,3266126,2020,22096,2584
4/07/2020,Colombia,Bogotá,35266,797,7743955,2020,4554,103
4/07/2020,Argentina,Buenos Aires,40282,704,3075646,2020,13097,229
4/07/2020,Brasil,Brasilia,57854,699,3015268,2019,19187,232
4/07/2020,Chile,Santiago de Chile,228208,5328,7460708,2020,30588,714
26/06/2020,Ecuador,Quito,6261,448,2011388,2020,3113,223
27/06/2020,Ecuador,Quito,6372,448,2011388,2020,3168,223
4/07/2020,México,Ciudad de México,51658,5711,8985339,2015,5749,636
4/07/2020,Perú,Lima,152920,7259,9485405,2017,16122,765
4/07/2020,Uruguay,Montevideo,584,17,1351162,2020,432,13
4/07/2020,Brasil,Sao Paulo,139871,7621,12252023,2017,11416,622
4/07/2020,Estados Unidos,New York,216969,23190,8398748,2018,25833,2761
4/07/2020,España,Madrid,72168,8439,3266126,2020,22096,2584
5/07/2020,Colombia,Bogotá,36544,826,7743955,2020,4719,107
5/07/2020,Argentina,Buenos Aires,41405,717,3075646,2020,13462,233
5/07/2020,Brasil,Brasilia,60383,726,3015268,2019,20026,241
5/07/2020,Chile,Santiago de Chile,229856,5401,7460708,2020,30809,724
28/06/2020,Ecuador,Quito,6453,460,2011388,2020,3208,229
29/06/2020,Ecuador,Quito,6453,460,2011388,2020,3208,229
5/07/2020,México,Ciudad de México,52210,5752,8985339,2015,5811,640
5/07/2020,Perú,Lima,153951,7332,9485405,2017,16230,773
5/07/2020,Uruguay,Montevideo,584,17,1351162,2020,432,13
5/07/2020,Brasil,Sao Paulo,140231,7634,12252023,2017,11446,623
5/07/2020,Estados Unidos,New York,217216,23201,8398748,2018,25863,2762
5/07/2020,España,Madrid,72269,8439,3266126,2020,22127,2584
6/07/2020,Colombia,Bogotá,37641,859,7743955,2020,4861,111
6/07/2020,Argentina,Buenos Aires,42818,742,3075646,2020,13922,241
6/07/2020,Brasil,Brasilia,62694,767,3015268,2019,20792,254
6/07/2020,Chile,Santiago de Chile,231171,5451,7460708,2020,30985,731
30/06/2020,Ecuador,Quito,6453,460,2011388,2020,3208,229
1/07/2020,Ecuador,Quito,6453,460,2011388,2020,3208,229
6/07/2020,México,Ciudad de México,53423,5931,8985339,2015,5946,660
6/07/2020,Perú,Lima,155281,7381,9485405,2017,16371,778
6/07/2020,Uruguay,Montevideo,585,18,1351162,2020,433,13
6/07/2020,Brasil,Sao Paulo,142502,7743,12252023,2017,11631,632
6/07/2020,Estados Unidos,New York,217488,23218,8398748,2018,25895,2764
6/07/2020,España,Madrid,72336,8440,3266126,2020,22147,2584
7/07/2020,Colombia,Bogotá,39248,881,7743955,2020,5068,114
7/07/2020,Argentina,Buenos Aires,44317,769,3075646,2020,14409,250
7/07/2020,Brasil,Brasilia,64314,801,3015268,2019,21329,266
7/07/2020,Chile,Santiago de Chile,232158,5533,7460708,2020,31117,742
2/07/2020,Ecuador,Quito,7816,588,2011388,2020,3886,292
3/07/2020,Ecuador,Quito,8022,612,2011388,2020,3988,304
7/07/2020,México,Ciudad de México,54405,6021,8985339,2015,6055,670
7/07/2020,Perú,Lima,156779,7441,9485405,2017,16528,784
7/07/2020,Uruguay,Montevideo,590,18,1351162,2020,437,13
7/07/2020,Brasil,Sao Paulo,144573,7864,12252023,2017,11800,642
7/07/2020,Estados Unidos,New York,217777,23224,8398748,2018,25930,2765
7/07/2020,España,Madrid,72409,8441,3266126,2020,22170,2584
8/07/2020,Colombia,Bogotá,40737,921,7743955,2020,5260,119
8/07/2020,Argentina,Buenos Aires,45923,791,3075646,2020,14931,257
8/07/2020,Brasil,Brasilia,65677,823,3015268,2019,21781,273
8/07/2020,Chile,Santiago de Chile,233845,5610,7460708,2020,31344,752
4/07/2020,Ecuador,Quito,8022,612,2011388,2020,3988,304
5/07/2020,Ecuador,Quito,8022,612,2011388,2020,3988,304
8/07/2020,México,Ciudad de México,55344,6137,8985339,2015,6159,683
8/07/2020,Perú,Lima,157665,7532,9485405,2017,16622,794
8/07/2020,Uruguay,Montevideo,590,18,1351162,2020,437,13
8/07/2020,Brasil,Sao Paulo,146739,7964,12252023,2017,11977,650
8/07/2020,Estados Unidos,New York,218052,23247,8398748,2018,25962,2768
8/07/2020,España,Madrid,72469,8442,3266126,2020,22188,2585
9/07/2020,Colombia,Bogotá,42347,959,7743955,2020,5468,124
9/07/2020,Argentina,Buenos Aires,47387,804,3075646,2020,15407,261
9/07/2020,Brasil,Brasilia,67297,856,3015268,2019,22319,284
9/07/2020,Chile,Santiago de Chile,235370,5673,7460708,2020,31548,760
6/07/2020,Ecuador,Quito,8022,612,2011388,2020,3988,304
7/07/2020,Ecuador,Quito,8022,612,2011388,2020,3988,304
9/07/2020,México,Ciudad de México,56602,6226,8985339,2015,6299,693
9/07/2020,Perú,Lima,158670,7609,9485405,2017,16728,802
9/07/2020,Uruguay,Montevideo,592,18,1351162,2020,438,13
9/07/2020,Brasil,Sao Paulo,149431,8089,12252023,2017,12196,660
9/07/2020,Estados Unidos,New York,218404,23267,8398748,2018,26004,2770
9/07/2020,España,Madrid,72532,8442,3266126,2020,22207,2585
10/07/2020,Colombia,Bogotá,45039,1007,7743955,2020,5816,130
10/07/2020,Argentina,Buenos Aires,48837,832,3075646,2020,15879,271
10/07/2020,Brasil,Brasilia,68406,871,3015268,2019,22687,289
10/07/2020,Chile,Santiago de Chile,235370,5673,7460708,2020,31548,760
8/07/2020,Ecuador,Quito,8022,612,2011388,2020,3988,304
9/07/2020,Ecuador,Quito,8022,612,2011388,2020,3988,304
10/07/2020,México,Ciudad de México,56602,6226,8985339,2015,6299,693
10/07/2020,Perú,Lima,160278,7692,9485405,2017,16897,811
10/07/2020,Uruguay,Montevideo,592,18,1351162,2020,438,13
10/07/2020,Brasil,Sao Paulo,151365,8176,12252023,2017,12354,667
10/07/2020,Estados Unidos,New York,218710,23278,8398748,2018,26041,2772
10/07/2020,España,Madrid,72532,8441,3266126,2020,22207,2584
11/07/2020,Colombia,Bogotá,47524,1065,7743955,2020,6137,138
11/07/2020,Argentina,Buenos Aires,50259,845,3075646,2020,16341,275
11/07/2020,Brasil,Brasilia,70712,902,3015268,2019,23451,299
11/07/2020,Chile,Santiago de Chile,238360,5814,7460708,2020,31949,779
10/07/2020,Ecuador,Quito,8022,612,2011388,2020,3988,304
11/07/2020,Ecuador,Quito,9450,647,2011388,2020,4698,322
11/07/2020,México,Ciudad de México,57271,6251,8985339,2015,6374,696
11/07/2020,Perú,Lima,161444,7766,9485405,2017,17020,819
11/07/2020,Uruguay,Montevideo,594,18,1351162,2020,440,13
11/07/2020,Brasil,Sao Paulo,152806,8212,12252023,2017,12472,670
11/07/2020,Estados Unidos,New York,219051,23283,8398748,2018,26081,2772
11/07/2020,España,Madrid,72532,8441,3266126,2020,22207,2584
12/07/2020,Colombia,Bogotá,49644,1123,7743955,2020,6411,145
12/07/2020,Argentina,Buenos Aires,51340,858,3075646,2020,16692,279
12/07/2020,Brasil,Brasilia,72284,930,3015268,2019,23973,308
12/07/2020,Chile,Santiago de Chile,239791,5858,7460708,2020,32141,785
12/07/2020,Ecuador,Quito,9450,647,2011388,2020,4698,322
12/07/2020,México,Ciudad de México,58114,6328,8985339,2015,6468,704
12/07/2020,Perú,Lima,162367,7841,9485405,2017,17118,827
12/07/2020,Uruguay,Montevideo,594,18,1351162,2020,440,13
12/07/2020,Brasil,Sao Paulo,154013,8231,12252023,2017,12570,672
12/07/2020,Estados Unidos,New York,219301,23323,8398748,2018,26111,2777
12/07/2020,España,Madrid,72649,8442,3266126,2020,22243,2585
13/07/2020,Colombia,Bogotá,51281,1169,7743955,2020,6622,151
13/07/2020,Argentina,Buenos Aires,52814,899,3075646,2020,17172,292
13/07/2020,Brasil,Brasilia,73654,960,3015268,2019,24427,318
13/07/2020,Chile,Santiago de Chile,240655,5898,7460708,2020,32256,791
13/07/2020,Ecuador,Quito,9677,646,2011388,2020,4811,321
13/07/2020,Ecuador,Guayaquil,11256,2325,2011388,2020,5596,1156
13/07/2020,México,Ciudad de México,58114,6328,8985339,2015,6468,704
13/07/2020,Perú,Lima,163857,7909,9485405,2017,17275,834
13/07/2020,Uruguay,Montevideo,602,18,1351162,2020,446,13
13/07/2020,Brasil,Sao Paulo,158802,8336,12252023,2017,12961,680
13/07/2020,Estados Unidos,Miami,69803,1175,2761581,2018,25276,425
13/07/2020,Estados Unidos,New York,219616,23336,8398748,2018,26149,2779
13/07/2020,España,Madrid,72695,8442,3266126,2020,22257,2585
14/07/2020,Colombia,Bogotá,53131,1214,7743955,2020,6861,157
14/07/2020,Argentina,Buenos Aires,54435,936,3075646,2020,17699,304
14/07/2020,Brasil,Brasilia,75379,1001,3015268,2019,24999,332
14/07/2020,Chile,Santiago de Chile,241345,5957,7460708,2020,32349,798
14/07/2020,Ecuador,Quito,9677,646,2011388,2020,4811,321
14/07/2020,Ecuador,Guayaquil,11256,2325,2011388,2020,5596,1156
14/07/2020,México,Ciudad de México,58855,6404,8985339,2015,6550,713
14/07/2020,Perú,Lima,165298,7974,9485405,2017,17427,841
14/07/2020,Uruguay,Montevideo,611,18,1351162,2020,452,13
14/07/2020,Brasil,Sao Paulo,160326,8451,12252023,2017,13086,690
14/07/2020,Estados Unidos,Miami,72317,1202,2761581,2018,26187,435
14/07/2020,Estados Unidos,New York,219982,23353,8398748,2018,26192,2781
14/07/2020,España,Madrid,72797,8444,3266126,2020,22288,2585
15/07/2020,Colombia,Bogotá,55056,1287,7743955,2020,7110,166
15/07/2020,Argentina,Buenos Aires,56360,970,3075646,2020,18325,315
15/07/2020,Brasil,Brasilia,77621,1037,3015268,2019,25743,344
15/07/2020,Chile,Santiago de Chile,242572,6027,7460708,2020,32513,808
15/07/2020,Ecuador,Quito,9677,646,2011388,2020,4811,321
15/07/2020,Ecuador,Guayaquil,11256,2325,2011388,2020,5596,1156
15/07/2020,México,Ciudad de México,60474,6530,8985339,2015,6730,727
15/07/2020,Perú,Lima,167098,8057,9485405,2017,17616,849
15/07/2020,Uruguay,Montevideo,626,19,1351162,2020,463,14
15/07/2020,Brasil,Sao Paulo,162244,8585,12252023,2017,13242,701
15/07/2020,Estados Unidos,Miami,75425,1246,2761581,2018,27312,451
15/07/2020,Estados Unidos,New York,220367,23371,8398748,2018,26238,2783
15/07/2020,España,Madrid,72882,8445,3266126,2020,22315,2586
16/07/2020,Colombia,Bogotá,56830,1340,7743955,2020,7339,173
16/07/2020,Argentina,Buenos Aires,57893,993,3075646,2020,18823,323
16/07/2020,Brasil,Brasilia,79400,1060,3015268,2019,26333,352
16/07/2020,Chile,Santiago de Chile,244074,6858,7460708,2020,32715,919
16/07/2020,Ecuador,Quito,10386,695,2011388,2020,5164,346
16/07/2020,Ecuador,Guayaquil,11567,2331,2011388,2020,5751,1159
16/07/2020,México,Ciudad de México,61351,6593,8985339,2015,6828,734
16/07/2020,Perú,Lima,168929,8132,9485405,2017,17809,857
16/07/2020,Uruguay,Montevideo,633,19,1351162,2020,468,14
16/07/2020,Brasil,Sao Paulo,163624,8696,12252023,2017,13355,710
16/07/2020,Estados Unidos,Miami,77867,1270,2761581,2018,28197,460
16/07/2020,Estados Unidos,New York,220734,23377,8398748,2018,26282,2783
16/07/2020,España,Madrid,73026,8446,3266126,2020,22359,2586
17/07/2020,Colombia,Bogotá,58917,1402,7743955,2020,7608,181
17/07/2020,Argentina,Buenos Aires,59682,1024,3075646,2020,19405,333
17/07/2020,Brasil,Brasilia,81163,1075,3015268,2019,26917,357
17/07/2020,Chile,Santiago de Chile,245161,6924,7460708,2020,32860,928
17/07/2020,Ecuador,Quito,10386,695,2011388,2020,5164,346
17/07/2020,Ecuador,Guayaquil,11567,2331,2011388,2020,5751,1159
17/07/2020,México,Ciudad de México,62076,6640,8985339,2015,6909,739
17/07/2020,Perú,Lima,170749,8218,9485405,2017,18001,866
17/07/2020,Uruguay,Montevideo,638,19,1351162,2020,472,14
17/07/2020,Brasil,Sao Paulo,165094,8770,12252023,2017,13475,716
17/07/2020,Estados Unidos,Miami,81026,1274,2761581,2018,29340,461
