date,city_name,lat,lon,temp_mean,humidity_mean,temp_min,temp_max
2020-04-03,New York,40.712775,-74.005973,9.855416666666667,60.875,6.67,8.0
2020-04-04,New York,40.712775,-74.005973,10.7072,72.04,7.22,8.65
2020-04-05,New York,40.712775,-74.005973,10.811666666666667,76.20833333333333,6.67,8.33
2020-04-06,New York,40.712775,-74.005973,12.842500000000003,61.5,8.0,10.56
2020-04-07,New York,40.712775,-74.005973,13.925833333333335,35.541666666666664,8.89,12.22
2020-04-08,New York,40.712775,-74.005973,13.998333333333333,67.75,9.99,13.0
2020-04-09,New York,40.712775,-74.005973,10.927200000000003,76.96,7.22,9.44
2020-04-10,New York,40.712775,-74.005973,6.9025,53.541666666666664,2.22,5.24
2020-04-11,New York,40.712775,-74.005973,7.61625,39.041666666666664,2.22,4.58
2020-04-12,New York,40.712775,-74.005973,10.667916666666665,48.958333333333336,3.0,8.0
2020-04-13,New York,40.712775,-74.005973,14.321562500000002,88.3125,10.56,13.5
2020-04-14,New York,40.712775,-74.005973,12.486666666666665,49.666666666666664,7.0,9.0
2020-04-15,New York,40.712775,-74.005973,8.788333333333334,44.666666666666664,5.0,6.11
2020-04-16,New York,40.712775,-74.005973,7.6933333333333325,39.0,3.89,6.17
2020-04-17,New York,40.712775,-74.005973,5.6187499999999995,48.583333333333336,0.0,4.0
2020-04-18,New York,40.712775,-74.005973,6.638400000000002,82.36,4.44,7.0
2020-04-19,New York,40.712775,-74.005973,9.077083333333333,51.791666666666664,1.0,6.11
2020-04-20,New York,40.712775,-74.005973,11.775416666666663,46.958333333333336,8.89,11.0
2020-04-21,New York,40.712775,-74.005973,10.199599999999998,66.56,5.56,8.0
2020-04-22,New York,40.712775,-74.005973,6.251666666666666,37.416666666666664,1.11,3.67
2020-04-23,New York,40.712775,-74.005973,6.890416666666666,37.791666666666664,2.22,6.0
2020-04-24,New York,40.712775,-74.005973,7.347500000000001,85.28571428571429,5.0,7.22
2020-04-25,New York,40.712775,-74.005973,10.679166666666667,70.41666666666667,4.0,7.78
2020-04-26,New York,40.712775,-74.005973,9.079629629629629,75.74074074074075,7.22,8.64
2020-04-27,New York,40.712775,-74.005973,6.843461538461539,78.6923076923077,3.89,5.48
2020-04-28,New York,40.712775,-74.005973,10.252083333333333,57.791666666666664,3.33,6.67
2020-04-29,New York,40.712775,-74.005973,10.775,74.04166666666667,6.67,10.0
2020-04-30,New York,40.712775,-74.005973,11.898846153846153,84.8076923076923,8.89,11.0
2020-05-01,New York,40.712775,-74.005973,13.848999999999997,88.7,10.56,13.0
2020-05-02,New York,40.712775,-74.005973,16.597083333333334,47.75,9.44,12.0
2020-05-03,New York,40.712775,-74.005973,18.882083333333338,55.458333333333336,11.67,13.33
2020-05-04,New York,40.712775,-74.005973,18.858749999999997,45.0,13.0,15.0
2020-05-05,New York,40.712775,-74.005973,11.796249999999999,39.541666666666664,6.67,9.19
2020-05-06,New York,40.712775,-74.005973,10.570416666666665,59.291666666666664,7.22,9.0
2020-05-07,New York,40.712775,-74.005973,12.034166666666666,54.041666666666664,6.11,8.33
2020-05-08,New York,40.712775,-74.005973,11.257083333333334,48.791666666666664,7.0,9.44
2020-05-09,New York,40.712775,-74.005973,5.1466666666666665,58.583333333333336,0.0,2.76
2020-05-10,New York,40.712775,-74.005973,9.419583333333334,44.416666666666664,1.0,5.56
2020-05-11,New York,40.712775,-74.005973,12.2575,59.875,7.0,11.0
2020-05-12,New York,40.712775,-74.005973,10.312500000000002,44.583333333333336,5.0,7.78
2020-05-13,New York,40.712775,-74.005973,11.291666666666666,36.333333333333336,3.33,6.86
2020-05-14,New York,40.712775,-74.005973,13.292916666666663,49.375,5.0,10.56
2020-05-15,New York,40.712775,-74.005973,20.421666666666663,64.29166666666667,13.33,16.18
2020-05-16,New York,40.712775,-74.005973,21.876666666666665,57.041666666666664,17.1,19.0
2020-05-17,New York,40.712775,-74.005973,16.0025,58.541666666666664,11.49,13.33
2020-05-18,New York,40.712775,-74.005973,15.339583333333332,61.625,11.11,13.33
2020-05-19,New York,40.712775,-74.005973,15.823749999999999,51.0,12.0,14.16
2020-05-20,New York,40.712775,-74.005973,13.644583333333337,47.458333333333336,8.89,12.0
2020-05-21,New York,40.712775,-74.005973,12.870416666666666,60.625,6.0,10.0
2020-05-22,New York,40.712775,-74.005973,16.637199999999996,74.44,10.0,13.77
2020-05-23,New York,40.712775,-74.005973,17.188214285714285,91.85714285714286,13.89,16.11
2020-05-24,New York,40.712775,-74.005973,14.668749999999998,65.125,10.56,12.22
2020-05-25,New York,40.712775,-74.005973,16.2375,75.70833333333333,12.78,13.89
2020-05-26,New York,40.712775,-74.005973,18.041249999999994,81.875,12.78,15.56
2020-05-27,New York,40.712775,-74.005973,18.791666666666668,80.5,13.89,16.12
2020-05-28,New York,40.712775,-74.005973,19.749166666666667,86.54166666666667,15.0,18.07
2020-05-29,New York,40.712775,-74.005973,22.146666666666672,82.29166666666667,16.67,21.0
2020-05-30,New York,40.712775,-74.005973,22.934583333333332,65.375,17.22,21.0
2020-05-31,New York,40.712775,-74.005973,19.10375,42.166666666666664,12.78,15.16
2020-06-01,New York,40.712775,-74.005973,16.035,40.375,8.89,12.78
2020-06-02,New York,40.712775,-74.005973,18.564999999999998,47.25,12.0,17.0
2020-06-03,New York,40.712775,-74.005973,20.533461538461534,70.73076923076923,15.0,17.22
2020-06-04,New York,40.712775,-74.005973,23.69458333333333,70.20833333333333,17.0,20.56
2020-06-05,New York,40.712775,-74.005973,22.857599999999994,79.64,18.0,22.0
2020-06-06,New York,40.712775,-74.005973,24.501199999999997,80.4,18.89,22.22
2020-06-07,New York,40.712775,-74.005973,22.335000000000004,42.958333333333336,16.67,18.89
2020-06-08,New York,40.712775,-74.005973,21.09375,42.75,13.33,18.0
2020-06-09,New York,40.712775,-74.005973,23.989166666666666,52.791666666666664,16.0,20.56
2020-06-10,New York,40.712775,-74.005973,25.37625,62.208333333333336,19.44,23.0
2020-06-11,New York,40.712775,-74.005973,23.781481481481485,81.62962962962963,19.44,23.89
2020-06-12,New York,40.712775,-74.005973,24.78375,63.625,18.89,21.67
2020-06-13,New York,40.712775,-74.005973,21.15916666666667,44.25,15.0,17.22
2020-06-14,New York,40.712775,-74.005973,17.753749999999997,47.208333333333336,11.0,14.0
2020-06-15,New York,40.712775,-74.005973,19.0075,59.458333333333336,13.0,17.22
2020-06-16,New York,40.712775,-74.005973,19.573333333333334,59.791666666666664,13.89,17.22
2020-06-17,New York,40.712775,-74.005973,20.129583333333333,65.16666666666667,14.44,18.0
2020-06-18,New York,40.712775,-74.005973,20.51333333333333,82.33333333333333,16.67,19.44
2020-06-19,New York,40.712775,-74.005973,22.074583333333333,78.95833333333333,17.22,20.0
2020-06-20,New York,40.712775,-74.005973,24.012916666666666,71.66666666666667,17.78,21.67
2020-06-21,New York,40.712775,-74.005973,24.47541666666667,71.125,18.33,22.78
2020-06-22,New York,40.712775,-74.005973,26.31750000000001,68.125,20.0,23.33
2020-06-23,New York,40.712775,-74.005973,26.12249999999999,69.375,20.56,24.0
2020-06-24,New York,40.712775,-74.005973,26.12166666666667,66.0,22.0,24.44
2020-06-25,New York,40.712775,-74.005973,25.582916666666662,49.875,20.0,23.89
2020-06-26,New York,40.712775,-74.005973,25.03958333333334,60.333333333333336,18.89,22.22
2020-06-27,New York,40.712775,-74.005973,24.635833333333327,65.66666666666667,20.0,23.33
2020-06-28,New York,40.712775,-74.005973,26.1856,75.76,21.0,23.89
2020-06-29,New York,40.712775,-74.005973,25.400000000000006,68.12,20.0,23.0
2020-06-30,New York,40.712775,-74.005973,22.817083333333333,72.83333333333333,18.33,21.11
2020-07-01,New York,40.712775,-74.005973,22.589199999999995,77.92,18.89,21.11
2020-07-02,New York,40.712775,-74.005973,25.68083333333333,66.79166666666667,18.89,21.11
2020-07-03,New York,40.712775,-74.005973,28.527083333333337,56.458333333333336,22.78,27.22
2020-07-04,New York,40.712775,-74.005973,23.947407407407407,77.33333333333333,19.44,21.39
2020-07-05,New York,40.712775,-74.005973,26.40875,69.875,21.11,22.78
2020-07-06,New York,40.712775,-74.005973,27.234230769230756,65.11538461538461,21.0,25.0
2020-07-07,New York,40.712775,-74.005973,24.081249999999997,79.75,21.11,23.0
2020-07-08,New York,40.712775,-74.005973,25.808799999999998,80.0,22.78,24.44
2020-07-09,New York,40.712775,-74.005973,26.51625,76.83333333333333,21.67,24.44
2020-07-10,New York,40.712775,-74.005973,24.24866666666667,89.7,22.22,24.44
2020-07-11,New York,40.712775,-74.005973,25.174827586206895,84.72413793103448,21.67,23.69
2020-07-12,New York,40.712775,-74.005973,26.592916666666667,65.08333333333333,21.11,24.0
2020-07-13,New York,40.712775,-74.005973,26.847499999999997,61.833333333333336,20.56,23.89
2020-07-14,New York,40.712775,-74.005973,26.153333333333325,54.291666666666664,20.0,23.0
2020-07-15,New York,40.712775,-74.005973,24.627499999999994,66.91666666666667,20.0,23.0
2020-07-16,New York,40.712775,-74.005973,22.99208333333333,67.83333333333333,20.56,22.22
2020-07-17,New York,40.712775,-74.005973,23.423333333333336,74.95833333333333,20.0,21.11
2020-07-18,New York,40.712775,-74.005973,27.51666666666667,66.58333333333333,21.0,24.0
2020-07-19,New York,40.712775,-74.005973,29.01125,65.5,22.78,26.11
2020-07-20,New York,40.712775,-74.005973,30.4225,65.375,25.56,28.33
2020-07-21,New York,40.712775,-74.005973,29.629166666666674,52.041666666666664,23.89,27.22
2020-07-22,New York,40.712775,-74.005973,28.21499999999999,73.73076923076923,22.0,26.11
2020-07-23,New York,40.712775,-74.005973,25.79423076923077,83.23076923076923,22.0,24.43
2020-07-24,New York,40.712775,-74.005973,25.285,82.57692307692308,22.0,25.3
2020-07-25,New York,40.712775,-74.005973,26.500416666666663,74.83333333333333,21.0,24.0
2020-07-26,New York,40.712775,-74.005973,28.966666666666665,65.20833333333333,23.89,25.56
2020-07-27,New York,40.712775,-74.005973,29.991250000000004,52.708333333333336,23.0,27.22
2020-07-28,New York,40.712775,-74.005973,30.42333333333333,61.875,25.56,28.33
2020-07-29,New York,40.712775,-74.005973,28.593333333333334,61.208333333333336,23.0,27.0
2020-07-30,New York,40.712775,-74.005973,28.834166666666672,57.458333333333336,22.78,26.11
2020-07-31,New York,40.712775,-74.005973,24.911851851851857,78.11111111111111,21.0,23.0
2020-08-01,New York,40.712775,-74.005973,26.226249999999997,68.95833333333333,21.0,23.56
2020-08-02,New York,40.712775,-74.005973,27.310000000000002,73.83333333333333,24.44,25.56
2020-08-03,New York,40.712775,-74.005973,28.723750000000006,62.791666666666664,24.44,27.22
2020-08-04,New York,40.712775,-74.005973,24.84931034482758,80.96551724137932,21.0,25.0
2020-08-05,New York,40.712775,-74.005973,26.458333333333332,66.66666666666667,21.0,24.44
